Time,Test,Solver,Threading,Threads,Iterations,Notes,JuMP build,Build (RAM only),Optimisation,Total,Optimum Value
2020-06-17 23:34:59,LISWET2,RAM,true,1,300,,4.038164138793945,20.823179006576538,2.5810370445251465,27.44238018989563,-1667.004811043648
2020-06-17 23:35:28,LISWET2,RAM,true,1,350,,4.038164138793945,20.024899005889893,3.0833349227905273,27.146398067474365,-1667.0047904214166
2020-06-17 23:35:55,LISWET2,RAM,true,1,400,,4.038164138793945,19.122121810913086,3.3130478858947754,26.473333835601807,-1667.0041275275453
2020-06-17 23:36:24,LISWET2,RAM,true,1,450,,4.038164138793945,19.637181043624878,3.8319950103759766,27.5073401927948,-1667.0035350814003
2020-06-17 23:36:52,LISWET2,RAM,true,1,500,,4.038164138793945,19.57265591621399,4.258063077926636,27.86888313293457,-1667.0030319900943
2020-06-17 23:37:24,LISWET2,RAM,true,1,300,,4.118567943572998,19.82709813117981,2.349294900894165,26.294960975646973,-1667.004811043648
2020-06-17 23:37:53,LISWET2,RAM,true,1,350,,4.118567943572998,20.276405096054077,3.303272008895874,27.69824504852295,-1667.0047904214166
2020-06-17 23:38:23,LISWET2,RAM,true,1,400,,4.118567943572998,20.523977041244507,3.5147299766540527,28.157274961471558,-1667.0041275275453
2020-06-17 23:38:53,LISWET2,RAM,true,1,450,,4.118567943572998,19.350898027420044,3.918071985244751,27.387537956237793,-1667.0035350814003
2020-06-17 23:39:23,LISWET2,RAM,true,1,500,,4.118567943572998,20.293970108032227,4.084967136383057,28.49750518798828,-1667.0030319900943
2020-06-17 23:42:28,LISWET1,RAM,true,5,300,,3.579133987426758,20.15518808364868,1.31809401512146,25.0524160861969,-2500.420784538623
2020-06-17 23:42:56,LISWET1,RAM,true,5,350,,3.579133987426758,19.158365964889526,2.2637269496917725,25.001226902008057,-2500.420734149924
2020-06-17 23:43:23,LISWET1,RAM,true,5,400,,3.579133987426758,19.899099826812744,0.9274988174438477,24.40573263168335,-2500.4200659691573
2020-06-17 23:43:49,LISWET1,RAM,true,5,450,,3.579133987426758,19.484818935394287,0.9265520572662354,23.99050498008728,-2500.419477488725
2020-06-17 23:44:15,LISWET1,RAM,true,5,500,,3.579133987426758,19.64905595779419,1.1198360919952393,24.348026037216187,-2500.4189832224984
2020-06-17 23:44:45,LISWET1,RAM,true,5,300,,4.699006080627441,19.986730098724365,0.6783690452575684,25.364105224609375,-2500.420784538623
2020-06-17 23:45:11,LISWET1,RAM,true,5,350,,4.699006080627441,20.04995107650757,0.8043370246887207,25.55329418182373,-2500.420734149924
2020-06-17 23:45:36,LISWET1,RAM,true,5,400,,4.699006080627441,18.915388107299805,0.9576308727264404,24.572025060653687,-2500.4200660015786
2020-06-17 23:46:02,LISWET1,RAM,true,5,450,,4.699006080627441,19.198585987091064,1.0309669971466064,24.928559064865112,-2500.419477488725
2020-06-17 23:46:29,LISWET1,RAM,true,5,500,,4.699006080627441,19.92061495780945,1.0810339450836182,25.700654983520508,-2500.4189832224984
2020-06-17 23:46:57,LISWET1,RAM,true,5,300,,4.56011700630188,19.004898071289062,0.7176120281219482,24.28262710571289,-2500.420784538623
2020-06-17 23:47:24,LISWET1,RAM,true,5,350,,4.56011700630188,20.536785125732422,0.7648320198059082,25.86173415184021,-2500.420734149924
2020-06-17 23:47:50,LISWET1,RAM,true,5,400,,4.56011700630188,20.141140937805176,0.958590030670166,25.65984797477722,-2500.4200659691573
2020-06-17 23:48:17,LISWET1,RAM,true,5,450,,4.56011700630188,19.866304874420166,1.0170929431915283,25.443514823913574,-2500.419477488725
2020-06-17 23:48:43,LISWET1,RAM,true,5,500,,4.56011700630188,20.019288063049316,1.090425968170166,25.669831037521362,-2500.4189832224984
2020-06-17 23:49:13,LISWET2,RAM,true,5,300,,4.595726013183594,19.699888944625854,0.6837160587310791,24.979331016540527,-1667.004812692946
2020-06-17 23:49:38,LISWET2,RAM,true,5,350,,4.595726013183594,19.17369794845581,0.7515840530395508,24.521008014678955,-1667.0047911440429
2020-06-17 23:50:03,LISWET2,RAM,true,5,400,,4.595726013183594,18.82128381729126,0.9623270034790039,24.379336833953857,-1667.0041281019098
2020-06-17 23:50:30,LISWET2,RAM,true,5,450,,4.595726013183594,20.479010105133057,0.9939098358154297,26.06864595413208,-1667.0035355837335
2020-06-17 23:50:57,LISWET2,RAM,true,5,500,,4.595726013183594,19.847808837890625,1.1385788917541504,25.58211374282837,-1667.003032421182
